ask,asset_class,atr15_pct,atr1_pct,atr5_pct,bid,btc_atr15_pct,btc_atr1_pct,btc_atr5_pct,btc_atr60_pct,btc_ema21_1,btc_ema21_15,btc_ema21_5,btc_ema21_60,btc_ema9_1,btc_ema9_15,btc_ema9_5,btc_ema9_60,btc_macd1,btc_macd15,btc_macd5,btc_macd60,btc_macd_signal1,btc_macd_signal15,btc_macd_signal5,btc_macd_signal60,btc_price,btc_ret_15m_pct,btc_ret_1h_pct,btc_ret_1m_pct,btc_ret_5m_pct,btc_rsi1,btc_rsi15,btc_rsi5,btc_rsi60,btc_volume_ratio1,btc_volume_ratio15,btc_volume_ratio5,btc_volume_ratio60,cluster_30m_id,cluster_5m_id,concurrent_core_count,concurrent_crypto_count,concurrent_long_count,concurrent_short_count,crowding_state,decision_created_at_jst,direction,direction_imbalance,entry_price,entry_time_jst,evaluation_mode,evaluation_phase,event_id,forward_start_jst,funding_rate,git_commit_hash,has_high_edge,has_oi_funding,has_pullback,has_trend_volume,majority_count,majority_direction,majority_ratio,minority_count,oi,oi_change_pct,persistence_category,persistence_score,price,prior_long_count,prior_short_count,prior_total_count,reference_row_hash,reference_strategy,scan_bucket_jst,signal_price,snapshot_id,source_cutoff_jst,source_row_hashes,source_scan_time,spec_hash,spec_version,spread_pct,strategy_count,strategy_set,symbol,ticker_time_jst,volume_ratio1,volume_ratio15,volume_ratio5
71.43,UNKNOWN,0.7822033728769473,0.15504031048072472,0.40410506731750173,71.42,0.19130117927653273,0.055468722536052485,0.1176301976998552,0.6596671065405098,84631.45659100432,84413.36496820033,84548.06805262624,84254.6652147619,84612.99898926161,84510.73364059636,84620.92988537138,84311.15499612328,-7.124886180085014,91.37844568908622,80.14374965323077,-25.108861159911612,11.725432212942517,60.57478196314609,77.94669306994096,-130.0609998007429,84526.4,0.11861316026611489,0.22579089037467062,-0.05320947743563427,-0.021261290631212286,32.4782700869214,59.58777415661068,47.66031195840495,65.76641912276611,0.7759098751368776,1.139910789096921,0.7080820619312738,0.48756580553593565,202609251000_SHORT,202609251020_SHORT,1,0,0,1,OPPOSITE,2026-09-25T10:34:08.848836+09:00,SHORT,1.0,71.41,2026-09-25T10:24:15.033000+09:00,FORWARD,SHAKEDOWN,511_202609251020_LTC_USDT_SHORT,2026-09-25T06:40:00+09:00,0.0001,1f45b97e7d3d8407735524eb504720d599b3d122,False,False,True,False,6,LONG,1.0,0,107222255.0,-0.15108233410309685,MID,3,71.41,6,0,6,945c9de45f223a139cc12816d69d291cce0d702b40840207b89c6606805608ad,PULLBACK,2026-09-25T10:20:00+09:00,71.41,ceaa04c797efc5f5c8a1a85319cf5da32652bf6e0b333c80f223b418b754e4b1,2026-09-25T10:34:08.848836+09:00,"[""945c9de45f223a139cc12816d69d291cce0d702b40840207b89c6606805608ad""]",2026-09-25T10:24:15.033000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.014003640946653293,1,PULLBACK,LTC_USDT,2026-09-25 10:23:59.827,0.6745019992214508,0.9416079491571748,1.8105035266433258
1084.89,UNKNOWN,0.20870723970520447,0.09855985420778532,0.1588676875106171,1084.88,0.19130117927653273,0.055468722536052485,0.1176301976998552,0.6596671065405098,84631.45659100432,84413.36496820033,84548.06805262624,84254.6652147619,84612.99898926161,84510.73364059636,84620.92988537138,84311.15499612328,-7.124886180085014,91.37844568908622,80.14374965323077,-25.108861159911612,11.725432212942517,60.57478196314609,77.94669306994096,-130.0609998007429,84526.4,0.11861316026611489,0.22579089037467062,-0.05320947743563427,-0.021261290631212286,32.4782700869214,59.58777415661068,47.66031195840495,65.76641912276611,0.7759098751368776,1.139910789096921,0.7080820619312738,0.48756580553593565,202609251000_LONG,202609251020_LONG,1,0,0,1,MATCH,2026-09-25T10:34:08.848836+09:00,LONG,1.0,1084.91,2026-09-25T10:24:12.479000+09:00,FORWARD,SHAKEDOWN,511_202609251020_MUSTOCK_USDT_LONG,2026-09-25T06:40:00+09:00,0.0,1f45b97e7d3d8407735524eb504720d599b3d122,False,True,False,False,6,LONG,1.0,0,2238656.0,3.5852289474280865,MID,3,1084.91,6,0,6,c6834869ef18e778d677f70750f2e8136d16ab4d43ff25378ba7c58b0559d98f,OI_FUNDING,2026-09-25T10:20:00+09:00,1084.91,ceaa04c797efc5f5c8a1a85319cf5da32652bf6e0b333c80f223b418b754e4b1,2026-09-25T10:34:08.848836+09:00,"[""c6834869ef18e778d677f70750f2e8136d16ab4d43ff25378ba7c58b0559d98f""]",2026-09-25T10:24:12.479000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.0009217354434921703,1,OI_FUNDING,MUSTOCK_USDT,2026-09-25 10:23:59.840,1.0910956917516343,1.0775555928975522,1.7047497204349
91.438,UNKNOWN,0.4272589490789202,0.11687317385665699,0.24202746832080627,91.437,0.19939115679700892,0.06439915528886256,0.11497250322757198,0.6605165233628225,84530.49379525626,84420.66851123542,84541.60979441364,84254.6652147619,84462.79337817145,84507.32691247691,84580.88712663796,84311.15499612328,-58.65757613246387,85.92145900943433,55.486319753777934,-25.108861159911612,-35.67939292775841,65.6309472164273,71.89222535188291,-130.0609998007429,84417.7,-0.19749376630770177,0.22579089037467062,0.08904159938155957,-0.04258858129154605,27.425725571011995,58.01389246205291,48.02794353078114,65.76641912276611,1.3222098496529755,0.9327155483997577,1.5115189862951677,0.48756580553593565,202609251030_SHORT,202609251030_SHORT,1,0,0,1,OPPOSITE,2026-09-25T10:43:59.678064+09:00,SHORT,0.6666666666666666,91.43,2026-09-25T10:33:53.482000+09:00,FORWARD,SHAKEDOWN,511_202609251030_HYPE_USDT_SHORT,2026-09-25T06:40:00+09:00,-1.3e-05,04120a8fc30b81f7dc598dfcd1c04d01d3d4046d,False,False,True,False,5,LONG,0.8333333333333334,1,8874558.0,-2.6023532882424707,LOW,2,91.43,5,1,6,43abe1144cfb0254035d71d93f2befa38cf430da70c61f07b83f64083605321d,PULLBACK,2026-09-25T10:30:00+09:00,91.43,d97f06408cdf8c394b2b8d0dd2cd4ddc9068051f44b54819ddd21a32fefb801c,2026-09-25T10:43:59.678064+09:00,"[""43abe1144cfb0254035d71d93f2befa38cf430da70c61f07b83f64083605321d""]",2026-09-25T10:33:53.482000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.001093732910428497,1,PULLBACK,HYPE_USDT,2026-09-25 10:33:31.701,1.2295648826117025,1.1319761358912714,0.7380005308555126
0.2507,UNKNOWN,0.632514673200749,0.21083822440025124,0.44162060516268614,0.2506,0.19924505865490436,0.06282159074075702,0.1251950597709808,0.6600325488554128,84449.05994285678,84420.66851123542,84516.82640934187,84254.6652147619,84418.77932000339,84507.32691247691,84515.91176104719,84311.15499612328,-43.08692982957291,85.92145900943433,22.72536006293376,-25.108861159911612,-57.262189253868655,65.6309472164273,56.148535879758995,-130.0609998007429,84479.6,-0.19749376630770177,0.22579089037467062,0.006155711079346693,0.059735174061670324,48.40620101027798,58.01389246205291,35.845514281883865,65.76641912276611,0.5244701154608277,0.9327155483997577,1.0460068020799744,0.48756580553593565,202609251030_LONG,202609251040_LONG,0,0,0,0,MATCH,2026-09-25T10:54:02.152095+09:00,LONG,0.2,0.2507,2026-09-25T10:43:50.246000+09:00,FORWARD,SHAKEDOWN,511_202609251040_ADA_USDT_LONG,2026-09-25T06:40:00+09:00,0.0001,e92a894f57de64c511d97ce7f8b057849f84cd2a,False,False,True,False,3,LONG,0.6,2,217211330.0,0.9567899125816508,LOW,1,0.2507,3,2,5,882155ec8e56d6fd25a0a9c306cece7deedb0d9d2d4609ba8ae3400376463969,PULLBACK,2026-09-25T10:40:00+09:00,0.2507,5600abd5c7857c7e99461104dd89da19fb4684294cd9777cfc44f4fa6f7782a2,2026-09-25T10:54:02.152095+09:00,"[""882155ec8e56d6fd25a0a9c306cece7deedb0d9d2d4609ba8ae3400376463969""]",2026-09-25T10:43:50.246000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.039888312724367374,1,PULLBACK,ADA_USDT,2026-09-25 10:43:21.989,0.6203133256236293,1.0485255739143808,0.3778919589268211
0.09609,UNKNOWN,0.4988402521708116,0.1405079100749357,0.3122398001665265,0.09608,0.19924505865490436,0.06282159074075702,0.1251950597709808,0.6600325488554128,84449.05994285678,84420.66851123542,84516.82640934187,84254.6652147619,84418.77932000339,84507.32691247691,84515.91176104719,84311.15499612328,-43.08692982957291,85.92145900943433,22.72536006293376,-25.108861159911612,-57.262189253868655,65.6309472164273,56.148535879758995,-130.0609998007429,84479.6,-0.19749376630770177,0.22579089037467062,0.006155711079346693,0.059735174061670324,48.40620101027798,58.01389246205291,35.845514281883865,65.76641912276611,0.5244701154608277,0.9327155483997577,1.0460068020799744,0.48756580553593565,202609251030_LONG,202609251040_LONG,0,0,0,0,MATCH,2026-09-25T10:54:02.152095+09:00,LONG,0.2,0.09608,2026-09-25T10:43:41.499000+09:00,FORWARD,SHAKEDOWN,511_202609251040_DOGE_USDT_LONG,2026-09-25T06:40:00+09:00,9.2e-05,e92a894f57de64c511d97ce7f8b057849f84cd2a,False,False,True,False,3,LONG,0.6,2,11939809.0,-0.2214717635201024,LOW,1,0.09608,3,2,5,a051c0dd8be06fbd8d783a2aa191c85c1dd029523084962a5a5522e03297c7ab,PULLBACK,2026-09-25T10:40:00+09:00,0.09608,5600abd5c7857c7e99461104dd89da19fb4684294cd9777cfc44f4fa6f7782a2,2026-09-25T10:54:02.152095+09:00,"[""a051c0dd8be06fbd8d783a2aa191c85c1dd029523084962a5a5522e03297c7ab""]",2026-09-25T10:43:41.499000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.010407993338880228,1,PULLBACK,DOGE_USDT,2026-09-25 10:43:21.979,0.34797594602522736,1.0226688517107223,0.775440878746492
767.88,UNKNOWN,0.06158036423576062,0.015999732097510374,0.041952785906840546,767.87,0.19924505865490436,0.06282159074075702,0.1251950597709808,0.6600325488554128,84449.05994285678,84420.66851123542,84516.82640934187,84254.6652147619,84418.77932000339,84507.32691247691,84515.91176104719,84311.15499612328,-43.08692982957291,85.92145900943433,22.72536006293376,-25.108861159911612,-57.262189253868655,65.6309472164273,56.148535879758995,-130.0609998007429,84479.6,-0.19749376630770177,0.22579089037467062,0.006155711079346693,0.059735174061670324,48.40620101027798,58.01389246205291,35.845514281883865,65.76641912276611,0.5244701154608277,0.9327155483997577,1.0460068020799744,0.48756580553593565,202609251030_LONG,202609251040_LONG,0,0,0,0,MATCH,2026-09-25T10:54:02.152095+09:00,LONG,0.2,767.87,2026-09-25T10:43:53.483000+09:00,FORWARD,SHAKEDOWN,511_202609251040_SPY_USDT_LONG,2026-09-25T06:40:00+09:00,0.0,e92a894f57de64c511d97ce7f8b057849f84cd2a,True,False,False,False,3,LONG,0.6,2,36951334.0,4.198712488795518,LOW,1,767.87,3,2,5,104148370fe261653c22872bf4af27bb88fbec3e7f2de0d7d2974677e0792415,HIGH_EDGE,2026-09-25T10:40:00+09:00,767.87,5600abd5c7857c7e99461104dd89da19fb4684294cd9777cfc44f4fa6f7782a2,2026-09-25T10:54:02.152095+09:00,"[""104148370fe261653c22872bf4af27bb88fbec3e7f2de0d7d2974677e0792415""]",2026-09-25T10:43:53.483000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.0013023037753774605,1,HIGH_EDGE,SPY_USDT,2026-09-25 10:43:22.540,0.0023910214027602784,1.0276968905660007,1.029222171406807
13.404,UNKNOWN,0.6948885194185078,0.19983373832970874,0.47587074220914627,13.403,0.2044197159154641,0.05511891360841048,0.12408090098393139,0.6593238971825336,84485.92765516456,84422.33518434063,84509.91197383436,84254.6652147619,84511.20227559931,84493.66152998086,84502.72352706967,84311.15499612328,11.428560112894047,76.31065859536466,12.911562519308063,-25.108861159911612,-10.369985757148894,67.7650346165004,40.745247825596216,-130.0609998007429,84570.4,-0.06473855447210512,0.22579089037467062,0.03453937251895773,0.08586079891993037,76.36532651638039,56.57773689052468,45.89750770092377,65.76641912276611,1.150814649110231,1.576699247480109,0.8496406882869845,0.48756580553593565,202609251030_LONG,202609251050_LONG,0,0,0,0,MATCH,2026-09-25T11:03:35.909357+09:00,LONG,0.3333333333333333,13.404,2026-09-25T10:53:51.597000+09:00,FORWARD,SHAKEDOWN,511_202609251050_LINK_USDT_LONG,2026-09-25T06:40:00+09:00,0.0001,0d69709babc3e2ba83dbb788105237cc4aa343cf,False,True,False,False,4,LONG,0.6666666666666666,2,29752597.0,3.4431389842916444,LOW,1,13.404,4,2,6,e55f16fb8a1a973271c5a5238e2f15c0d4322ff7e53beed4277e4c93c60d1199,OI_FUNDING,2026-09-25T10:50:00+09:00,13.404,afecccd3b7f7036125be95587cf98658e164e14e763a2225d6357c8210f0f1f2,2026-09-25T11:03:35.909357+09:00,"[""e55f16fb8a1a973271c5a5238e2f15c0d4322ff7e53beed4277e4c93c60d1199""]",2026-09-25T10:53:51.597000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.007460459564305027,1,OI_FUNDING,LINK_USDT,2026-09-25 10:53:25.011,1.811509478458411,1.8091339191371787,1.4650648011672793
93.3,UNKNOWN,0.24963244302866985,0.07580862533692792,0.15161725067385692,93.28,0.2044197159154641,0.05511891360841048,0.12408090098393139,0.6593238971825336,84485.92765516456,84422.33518434063,84509.91197383436,84254.6652147619,84511.20227559931,84493.66152998086,84502.72352706967,84311.15499612328,11.428560112894047,76.31065859536466,12.911562519308063,-25.108861159911612,-10.369985757148894,67.7650346165004,40.745247825596216,-130.0609998007429,84570.4,-0.06473855447210512,0.22579089037467062,0.03453937251895773,0.08586079891993037,76.36532651638039,56.57773689052468,45.89750770092377,65.76641912276611,1.150814649110231,1.576699247480109,0.8496406882869845,0.48756580553593565,202609251030_SHORT,202609251050_SHORT,0,0,0,0,OPPOSITE,2026-09-25T11:03:35.909357+09:00,SHORT,0.3333333333333333,93.28,2026-09-25T10:53:49.571000+09:00,FORWARD,SHAKEDOWN,511_202609251050_USOIL_USDT_SHORT,2026-09-25T06:40:00+09:00,0.0,0d69709babc3e2ba83dbb788105237cc4aa343cf,False,True,False,False,4,LONG,0.6666666666666666,2,58633932.0,0.6876731864675226,LOW,1,93.28,4,2,6,fc08bda645f4d0bd804d0b65bbbca49f77685cae28e83b59463156d8854b27d0,OI_FUNDING,2026-09-25T10:50:00+09:00,93.28,afecccd3b7f7036125be95587cf98658e164e14e763a2225d6357c8210f0f1f2,2026-09-25T11:03:35.909357+09:00,"[""fc08bda645f4d0bd804d0b65bbbca49f77685cae28e83b59463156d8854b27d0""]",2026-09-25T10:53:49.571000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.021440823327611512,1,OI_FUNDING,USOIL_USDT,2026-09-25 10:53:24.974,0.3068433561572302,1.7213908072891975,1.3675723547665244
0.21955,UNKNOWN,0.7980973203711655,0.2160361274873412,0.5287028722393563,0.21954,0.1853779382263872,0.04807377212559144,0.12644280437319474,0.6792489545728199,84510.58376641071,84436.34206502525,84515.06558543858,84283.91343632937,84533.9800550065,84510.20922398467,84516.87905732478,84364.20399689853,18.551581970663392,78.87199784227414,15.312199376436183,1.2959158140001819,9.718937084292788,69.98501340573145,30.865561264372854,-103.78636074911579,84572.4,0.1627210175392818,0.018684824847492044,0.03536682733535698,0.09148026428682478,64.26947129050562,71.30091984231278,47.64048008728815,66.35565631903248,0.5274915962647267,0.8264371835082464,0.6201472354395843,0.5723698041500404,202609251100_LONG,202609251100_LONG,0,0,0,0,MATCH,2026-09-25T11:12:54.094051+09:00,LONG,0.3333333333333333,0.21954,2026-09-25T11:03:30.608000+09:00,FORWARD,SHAKEDOWN,511_202609251100_ARB_USDT_LONG,2026-09-25T06:40:00+09:00,-0.000248,9348a9bbe6a58d356a9085d9f253180ae400fa74,False,False,False,True,4,LONG,0.6666666666666666,2,216493333.0,-0.5926937944044646,LOW,1,0.21954,4,2,6,c06a8bb82404856e029a317eebbadddf5b118d38a50984fda353d8e72a3cb2e4,TREND_VOLUME,2026-09-25T11:00:00+09:00,0.21954,05a443d44fa006b379c41a8cc61d6e0962e67c3fb11501e10cb0534d52e55003,2026-09-25T11:12:54.094051+09:00,"[""c06a8bb82404856e029a317eebbadddf5b118d38a50984fda353d8e72a3cb2e4""]",2026-09-25T11:03:30.608000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.004554978591592532,1,TREND_VOLUME,ARB_USDT,2026-09-25 11:02:55.863,1.3019139857905933,0.930469668118131,1.7441765754753196
13.448,UNKNOWN,0.6924442271514629,0.19928364173583832,0.5133546611115232,13.446,0.1853779382263872,0.04807377212559144,0.12644280437319474,0.6792489545728199,84510.58376641071,84436.34206502525,84515.06558543858,84283.91343632937,84533.9800550065,84510.20922398467,84516.87905732478,84364.20399689853,18.551581970663392,78.87199784227414,15.312199376436183,1.2959158140001819,9.718937084292788,69.98501340573145,30.865561264372854,-103.78636074911579,84572.4,0.1627210175392818,0.018684824847492044,0.03536682733535698,0.09148026428682478,64.26947129050562,71.30091984231278,47.64048008728815,66.35565631903248,0.5274915962647267,0.8264371835082464,0.6201472354395843,0.5723698041500404,202609251100_LONG,202609251100_LONG,0,0,0,0,MATCH,2026-09-25T11:12:54.094051+09:00,LONG,0.3333333333333333,13.441,2026-09-25T11:03:21.782000+09:00,FORWARD,SHAKEDOWN,511_202609251100_LINK_USDT_LONG,2026-09-25T06:40:00+09:00,0.0001,9348a9bbe6a58d356a9085d9f253180ae400fa74,True,False,False,False,4,LONG,0.6666666666666666,2,29477483.0,-0.9246722227306745,LOW,1,13.441,4,2,6,1b3a5a5e027da61446cca1031690e57003b12b900a4c952cf489c2f381f3a3af,HIGH_EDGE,2026-09-25T11:00:00+09:00,13.441,05a443d44fa006b379c41a8cc61d6e0962e67c3fb11501e10cb0534d52e55003,2026-09-25T11:12:54.094051+09:00,"[""1b3a5a5e027da61446cca1031690e57003b12b900a4c952cf489c2f381f3a3af""]",2026-09-25T11:03:21.782000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.014879845249614372,1,HIGH_EDGE,LINK_USDT,2026-09-25 11:02:55.887,0.2970136090888654,1.599423020852745,1.0876199100401924
1333.62,UNKNOWN,0.19613934355986132,0.05372139857742601,0.18489159310994813,1333.61,0.1853779382263872,0.04807377212559144,0.12644280437319474,0.6792489545728199,84510.58376641071,84436.34206502525,84515.06558543858,84283.91343632937,84533.9800550065,84510.20922398467,84516.87905732478,84364.20399689853,18.551581970663392,78.87199784227414,15.312199376436183,1.2959158140001819,9.718937084292788,69.98501340573145,30.865561264372854,-103.78636074911579,84572.4,0.1627210175392818,0.018684824847492044,0.03536682733535698,0.09148026428682478,64.26947129050562,71.30091984231278,47.64048008728815,66.35565631903248,0.5274915962647267,0.8264371835082464,0.6201472354395843,0.5723698041500404,202609251100_LONG,202609251100_LONG,0,0,0,0,MATCH,2026-09-25T11:12:54.094051+09:00,LONG,0.3333333333333333,1333.6,2026-09-25T11:03:34.182000+09:00,FORWARD,SHAKEDOWN,511_202609251100_SKHYNIXSTOCK_USDT_LONG,2026-09-25T06:40:00+09:00,7.7e-05,9348a9bbe6a58d356a9085d9f253180ae400fa74,False,False,False,True,4,LONG,0.6666666666666666,2,29746311.0,-0.7136188275931679,LOW,1,1333.6,4,2,6,2bf24af634460b851ca31c31bcf84a32ecf8c26575fafced646334e0e70a7b99,TREND_VOLUME,2026-09-25T11:00:00+09:00,1333.6,05a443d44fa006b379c41a8cc61d6e0962e67c3fb11501e10cb0534d52e55003,2026-09-25T11:12:54.094051+09:00,"[""2bf24af634460b851ca31c31bcf84a32ecf8c26575fafced646334e0e70a7b99""]",2026-09-25T11:03:34.182000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.0007498500299933193,1,TREND_VOLUME,SKHYNIXSTOCK_USDT,2026-09-25 11:02:55.865,7.446663134116073,0.5066067552644606,2.932949449800855
0.2515,UNKNOWN,0.6392771905898363,0.1562677576997411,0.4915331287646341,0.2514,0.18481500816759766,0.06504605850356297,0.14476010845220072,0.6771863053838778,84676.39349534494,84436.34206502525,84561.9170088708,84283.91343632937,84761.5458989836,84510.20922398467,84612.87059668938,84364.20399689853,83.30126540147467,78.87199784227414,50.217553213384235,1.2959158140001819,67.65252745071342,69.98501340573145,35.738601334454444,-103.78636074911579,84830.0,0.1627210175392818,0.018684824847492044,0.01178967224711153,-0.05471098098912352,78.33592266528723,71.30091984231278,60.55294731351009,66.35565631903248,0.5525893341591911,0.8264371835082464,1.511821248482287,0.5723698041500404,202609251100_LONG,202609251110_LONG,0,0,0,0,MATCH,2026-09-25T11:23:24.905256+09:00,LONG,0.75,0.2514,2026-09-25T11:12:44.729000+09:00,FORWARD,SHAKEDOWN,511_202609251110_ADA_USDT_LONG,2026-09-25T06:40:00+09:00,0.0001,aeb7f8794b86249d725a02821d36b5231b6c34bb,False,False,True,False,7,LONG,0.875,1,218154279.0,0.03963399464891317,LOW,2,0.2514,7,1,8,3ebd908f8e8ac73fc1eee52bedf24d091570f74e1d00e2a293020fcb9c33996d,PULLBACK,2026-09-25T11:10:00+09:00,0.2514,8c110050753394f25d12672b7d9a45ce71764f4eebe0b0f9b43a5795af15d281,2026-09-25T11:23:24.905256+09:00,"[""3ebd908f8e8ac73fc1eee52bedf24d091570f74e1d00e2a293020fcb9c33996d""]",2026-09-25T11:12:44.729000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.03977724741447453,1,PULLBACK,ADA_USDT,2026-09-25 11:12:09.924,0.012650534109982925,0.5372516480765556,0.8801696850880059
1556.78,UNKNOWN,0.6674491119949065,0.21234305975888051,0.4406531430259904,1556.77,0.18481500816759766,0.06504605850356297,0.14476010845220072,0.6771863053838778,84676.39349534494,84436.34206502525,84561.9170088708,84283.91343632937,84761.5458989836,84510.20922398467,84612.87059668938,84364.20399689853,83.30126540147467,78.87199784227414,50.217553213384235,1.2959158140001819,67.65252745071342,69.98501340573145,35.738601334454444,-103.78636074911579,84830.0,0.1627210175392818,0.018684824847492044,0.01178967224711153,-0.05471098098912352,78.33592266528723,71.30091984231278,60.55294731351009,66.35565631903248,0.5525893341591911,0.8264371835082464,1.511821248482287,0.5723698041500404,202609251100_LONG,202609251110_LONG,0,0,0,0,MATCH,2026-09-25T11:23:24.905256+09:00,LONG,0.75,1556.78,2026-09-25T11:12:20.696000+09:00,FORWARD,SHAKEDOWN,511_202609251110_ZEC_USDT_LONG,2026-09-25T06:40:00+09:00,0.0001,aeb7f8794b86249d725a02821d36b5231b6c34bb,False,True,False,False,7,LONG,0.875,1,12172909.0,0.8964709759471227,LOW,2,1556.78,7,1,8,f35e42cbd9621505d2e51d5323a304914140e4f354c41103001044b7ff45e0b9,OI_FUNDING,2026-09-25T11:10:00+09:00,1556.78,8c110050753394f25d12672b7d9a45ce71764f4eebe0b0f9b43a5795af15d281,2026-09-25T11:23:24.905256+09:00,"[""f35e42cbd9621505d2e51d5323a304914140e4f354c41103001044b7ff45e0b9""]",2026-09-25T11:12:20.696000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.0006423515204454647,1,OI_FUNDING,ZEC_USDT,2026-09-25 11:12:09.884,2.4984495368113118,0.3459195888746522,2.114422483080572
84769.4,UNKNOWN,0.20119288328099746,0.053523356979557964,0.14354910414101882,84769.3,0.2010738084122088,0.05349167948378607,0.14346414541652727,0.6772693373431888,84751.05045916671,84469.1123929186,84603.29194055594,84283.91343632937,84796.14951925511,84567.52737918786,84680.4251818816,84364.20399689853,56.67343917173275,97.5614920975786,72.05285971116973,1.2959158140001819,64.16864805996629,75.49886751191369,47.305987171572966,-103.78636074911579,84819.6,0.26059278947792613,0.018684824847492044,0.03349404183454029,0.00790124155628171,55.13204465015149,75.81395348837248,56.440092165898676,66.35565631903248,0.11608381959531587,1.865709915563404,1.350386685059771,0.5723698041500404,202609251100_LONG,202609251120_LONG,1,0,0,1,MATCH,2026-09-25T11:34:19.992690+09:00,LONG,0.7142857142857143,84769.4,2026-09-25T11:22:59.532000+09:00,FORWARD,SHAKEDOWN,511_202609251120_BTC_USDT_LONG,2026-09-25T06:40:00+09:00,2.8e-05,ed104408922408536bc25372970e341f687d3228,False,True,False,False,6,LONG,0.8571428571428571,1,560127505.0,0.3720975249698096,LOW,2,84769.4,6,1,7,84fcb9cda471d548cdce80d7de02f772f43bd800984dc78afd5eb08136a01929,OI_FUNDING,2026-09-25T11:20:00+09:00,84769.4,14170640fbf9f2d510125e2a77f4c3a0ac496817056a9348c29abc9e6f649e8d,2026-09-25T11:34:19.992690+09:00,"[""84fcb9cda471d548cdce80d7de02f772f43bd800984dc78afd5eb08136a01929""]",2026-09-25T11:22:59.532000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.00011796709660711158,1,OI_FUNDING,BTC_USDT,2026-09-25 11:22:55.072,0.11608381959531587,1.865709915563404,1.350386685059771
64.05,UNKNOWN,0.21192112072811775,0.052422593022214956,0.15615240474703215,64.04,0.2010738084122088,0.05349167948378607,0.14346414541652727,0.6772693373431888,84751.05045916671,84469.1123929186,84603.29194055594,84283.91343632937,84796.14951925511,84567.52737918786,84680.4251818816,84364.20399689853,56.67343917173275,97.5614920975786,72.05285971116973,1.2959158140001819,64.16864805996629,75.49886751191369,47.305987171572966,-103.78636074911579,84819.6,0.26059278947792613,0.018684824847492044,0.03349404183454029,0.00790124155628171,55.13204465015149,75.81395348837248,56.440092165898676,66.35565631903248,0.11608381959531587,1.865709915563404,1.350386685059771,0.5723698041500404,202609251100_LONG,202609251120_LONG,1,0,0,1,MATCH,2026-09-25T11:34:19.992690+09:00,LONG,0.7142857142857143,64.04,2026-09-25T11:23:05.790000+09:00,FORWARD,SHAKEDOWN,511_202609251120_SILVER_USDT_LONG,2026-09-25T06:40:00+09:00,0.00012,ed104408922408536bc25372970e341f687d3228,True,False,False,False,6,LONG,0.8571428571428571,1,235415642.0,0.4051877696216233,LOW,2,64.04,6,1,7,ab0887b5abf87f7cf717da5a06486fe9f5c0531fcac47cdb18b4e4a7954db5a7,HIGH_EDGE,2026-09-25T11:20:00+09:00,64.04,14170640fbf9f2d510125e2a77f4c3a0ac496817056a9348c29abc9e6f649e8d,2026-09-25T11:34:19.992690+09:00,"[""ab0887b5abf87f7cf717da5a06486fe9f5c0531fcac47cdb18b4e4a7954db5a7""]",2026-09-25T11:23:05.790000+09:00,4002d845753ee41f38170ba689f63f6c8f5aac73651bf23358663c1bbe102361,1.0,0.015615240474689106,1,HIGH_EDGE,SILVER_USDT,2026-09-25 11:22:55.122,0.08796597431771758,1.833963002813729,0.21542625975378968
